"Brand","Vehicle","Engine","Engine code","Power","Torque (Nm/rpm)","Displacement","Average fuel consumption (l/100 km)","CO2 (g/km)","Weight(3p/5p) kg","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio"
"Volkswagen","Passat R-Line","2.0L TSI 200 hp",,"200/6000","280/1800-5000",1984,7.9,186,"1520",10.5,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat","2.0L TSI 200 hp Tiptronic",,"200/6000","280/1800-5000",1984,8.5,199,"1538",10.5,"AT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat R-Line","2.0L TSI 200 hp Tiptronic",,"200/6000","280/1800-5000",1984,8.5,199,"1538",10.5,"AT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat","3.2L V6 FSI 250 hp DSG 6 4Motion",,"250/6250","330/2750-3750",3168,9.8,223,"1735",12.0,"DCT 6","4wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat R36","3.6L V6 FSI 300 hp DSG 6 4Motion",,"299/6600","350/2400-5300",3598,10.5,249,"1764",11.4,"DCT 6","4wd","cast iron","aluminium","R18",235,40
"Volkswagen","Passat","2.0L TDI CR 110 hp DPF",,"110/4200","250/1500-2500",1968,5.5,143,"1510",16.5,"MT","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Bluemotion","2.0L TDI CR 110 hp DPF",,"110/4100","250/1750",1968,4.9,128,"1493",16.5,"MT","2wd","cast iron","aluminium","R16",205,55
"Volkswagen","Passat","2.0L TDI CR 140 hp DPF",,"140/4200","320/1750-2500",1968,5.6,146,"1529",16.5,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat","2.0L TDI CR 140 hp DPF 4Motion",,"140/4200","320/1750-2500",1968,6.0,158,"1627",16.5,"MT 6","4wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat R-Line","2.0L TDI CR 140 hp DPF",,"140/4200","320/1750-2500",1968,5.6,146,"1529",16.5,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat","2.0L TDI CR 140 hp DPF DSG 6",,"140/4200","320/1750-2500",1968,6.0,158,"1549",16.5,"DCT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat R-Line","2.0L TDI CR 140 hp DPF 4Motion",,"140/4200","320/1750-2500",1968,6.0,158,"1629",16.5,"MT 6","4wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat R-Line","2.0L TDI CR 140 hp DPF DSG 6",,"140/4200","320/1750-2500",1968,6.0,158,"1551",16.5,"DCT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat","2.0L TDI CR 170 hp DPF",,"170/4200","350/1750-2500",1968,5.6,146,"1530",16.5,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat R-Line","2.0L TDI CR 170 hp DPF",,"170/4200","350/1750-2500",1968,5.6,146,"1532",16.5,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat","2.0L TDI CR 170 hp DPF DSG 6",,"170/4200","350/1750-2500",1968,6.1,159,"1552",16.5,"DCT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat R-Line","2.0L TDI CR 170 hp DPF DSG 6",,"170/4200","350/1750-2500",1968,6.1,159,"1554",16.5,"DCT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant Bluemotion","2.0L TDI CR 110 hp DPF",,"110/4100","250/1750",1968,4.9,129,"1543",16.5,"MT","2wd","cast iron","aluminium","R16",205,55
"Volkswagen","Passat Variant","2.0L TDI CR 110 hp DPF",,"110/4200","250/1500-2500",1968,5.6,146,"1557",16.5,"MT","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant","2.0L TDI CR 140 hp DPF",,"140/4200","320/1750-2500",1968,5.7,148,"1572",16.5,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant","2.0L TDI CR 140 hp DPF 4Motion",,"140/4200","320/1750-2500",1968,6.1,159,"1671",16.5,"MT 6","4wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","2.0L TDI CR 140 hp DPF",,"140/4200","320/1750-2500",1968,5.7,148,"1572",16.5,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","2.0L TDI CR 140 hp DPF DSG 6",,"140/4200","320/1750-2500",1968,6.1,159,"1594",16.5,"DCT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","2.0L TDI CR 140 hp DPF 4Motion",,"140/4200","320/1750-2500",1968,6.1,159,"1671",16.5,"MT 6","4wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant R-Line","2.0L TDI CR 140 hp DPF DSG 6",,"140/4200","320/1750-2500",1968,6.1,159,"1594",16.5,"DCT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","2.0L TDI CR 170 hp DPF",,"170/4200","350/1750-2500",1968,5.7,149,"1574",16.5,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","2.0L TDI CR 170 hp DPF",,"170/4200","350/1750-2500",1968,5.7,149,"1574",16.5,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","2.0L TDI CR 170 hp DPF DSG 6",,"170/4200","350/1750-2500",1968,6.2,159,"1596",16.5,"DCT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","2.0L TDI CR 170 hp DPF DSG 6",,"170/4200","350/1750-2500",1968,6.2,159,"1596",16.5,"DCT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","1.4L TSI 122 hp",,"122/5000","200/1500-4000",1390,6.7,159,"1504",10.0,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant","1.4L TSI 122 hp DSG 7",,"122/5000","200/1500-4000",1390,6.5,154,"1520",10.0,"DCT 7","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant","1.8L TSI 160 hp",,"160/5000","250/1500-4200",1798,7.8,186,"1534",9.6,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","1.8L TSI 160 hp",,"160/5000","250/1500-4200",1798,7.8,186,"1534",9.6,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","2.0L TSI 200 hp",,"200/6000","280/1800-5000",1984,8.0,188,"1575",10.5,"MT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","2.0L TSI 200 hp",,"200/6000","280/1800-5000",1984,8.0,188,"1575",10.5,"MT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","2.0L TSI 200 hp Tiptronic",,"200/6000","280/1800-5000",1984,8.6,199,"1593",10.5,"AT 6","2wd","cast iron","aluminium","R16",215,55
"Volkswagen","Passat Variant R-Line","2.0L TSI 200 hp Tiptronic",,"200/6000","280/1800-5000",1984,8.6,199,"1593",10.5,"AT 6","2wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant","3.2L V6 FSI 250 hp DSG 6 4Motion",,"250/6250","330/2750-3750",3168,10.0,238,"1790",12.0,"DCT 6","4wd","cast iron","aluminium","R17",235,45
"Volkswagen","Passat Variant R36","3.6L V6 FSI 300 hp DSG 6 4Motion",,"299/6600","350/2400-5300",3598,10.5,249,"1822",11.4,"DCT 6","4wd","cast iron","aluminium","R18",235,40
"Volkswagen","Phaeton","3.0L V6 TDI 240 hp DPF 4Motion",,"239/4000","500/1500-3000",2967,9.0,239,"2233",16.8,"AT 6","4wd","cast iron","aluminium","R17",235,55
"Volkswagen","Phaeton","3.6L V6 280 hp 4Motion",,"280/6250","370/3500",3598,11.7,273,"2154",,"AT 6","4wd","cast iron","aluminium","R17",235,55
"Volkswagen","Phaeton","6.0L W12 450 hp 4Motion",,"450/6050","560/2750-5200",5998,14.5,348,"2392",10.8,"AT 5","4wd","aluminium","aluminium","R18",255,45
"Volkswagen","Phaeton (2004)","5.0L V10 TDI 313 hp Tiptronic",,"313/3750","750/2000",4921,11.4,308,"2400",18.5,"AT 6","4wd","aluminium","aluminium","R18",255,45
"Volkswagen","Phaeton (2004)","3.2L V6 240 hp",,"241/6200","315/2400",3189,11.4,,"1996",11.25,"MT 6","2wd","cast iron","aluminium","R16",235,60
"Volkswagen","Phaeton (2004)","3.2L V6 240 hp Tiptronic",,"241/6200","315/2400",3189,12.1,,"2056",11.25,"AT 5","2wd","cast iron","aluminium","R16",235,60
"Volkswagen","Tiguan","1.4L TSI 150 hp",,"120/5800","240/1750-4000",1390,7.4,171,"1526",10.0,"MT 6","2wd","cast iron","aluminium","R16",215,65
"Volkswagen","Tiguan","1.4L TSI 150 hp 4Motion",,"120/5800","240/1750-4000",1390,8.0,185,"1621",10.0,"MT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan R-Line","1.4L TSI 150 hp 4Motion",,"120/5800","240/1750-4000",1390,8.0,185,"1621",10.0,"MT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan","2.0L TDI 140 hp",,"140/4200","320/1750-2500",1968,5.9,155,"1553",16.5,"MT 6","2wd","cast iron","aluminium","R16",215,65
"Volkswagen","Tiguan","2.0L TDI 140 hp 4Motion",,"140/4200","320/1750-2500",1968,6.4,167,"1665",16.5,"MT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan","2.0L TDI 140 hp Tiptronic 4Motion",,"140/4200","320/1750-2500",1968,7.5,199,"1679",16.5,"AT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan R-Line","2.0L TDI 140 hp 4Motion",,"140/4200","320/1750-2500",1968,6.4,167,"1665",16.5,"MT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan R-Line","2.0L TDI 140 hp Tiptronic 4Motion",,"140/4200","320/1750-2500",1968,7.5,199,"1679",16.5,"AT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan","2.0L TSI 170 hp 4Motion",,"170/4300","280/1700-4200",1984,8.9,213,"1646",,"MT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan","2.0L TSI 170 hp Tiptronic 4Motion",,"170/4300","280/1700-4200",1984,9.9,234,"1667",,"AT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan R-Line","2.0L TSI 170 hp 4Motion",,"170/4300","280/1700-4200",1984,8.9,213,"1646",,"MT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan R-Line","2.0L TSI 170 hp Tiptronic 4Motion",,"170/4300","280/1700-4200",1984,9.9,234,"1667",,"AT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan","2.0L TDI 170 hp 4Motion",,"170/4200","350/1750-2500",1968,6.6,172,"1684",16.5,"MT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan R-Line","2.0L TDI 170 hp 4Motion",,"170/4200","350/1750-2500",1968,6.6,172,"1684",16.5,"MT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan","2.0L TSI 200 hp 4Motion",,"200/5100","280/1700-5000",1984,8.9,213,"1662",10.5,"MT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan","2.0L TSI 200 hp Tiptronic 4Motion",,"200/5100","280/1700-5000",1984,9.9,234,"1684",10.5,"AT 6","4wd","cast iron","aluminium","R17",215,60
"Volkswagen","Tiguan R-Line","2.0L TSI 200 hp 4Motion",,"200/5100","280/1700-5000",1984,8.9,213,"1662",10.5,"MT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Tiguan R-Line","2.0L TSI 200 hp Tiptronic 4Motion",,"200/5100","280/1700-5000",1984,9.9,234,"1684",10.5,"AT 6","4wd","cast iron","aluminium","R19",255,40
"Volkswagen","Touareg","2.5L TDI R5 174 hp",,"174/3500","400/2000",2461,10.1,267,"2247",18.5,"MT 6 with reductor (2.66)","4wd","aluminium","aluminium","R18",255,55
"Volkswagen","Touareg","2.5L TDI R5 174 hp Tiptronic",,"174/3500","400/2000",2461,10.4,275,"2267",18.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium","R18",255,55
"Volkswagen","Touareg","3.0L V6 TDI 240 hp",,"239/4000","550/2000-2250",2967,9.6,254,"2301",16.8,"MT 6 with reductor (2.66)","4wd","cast iron","aluminium","R18",255,55
"Volkswagen","Touareg","3.0L V6 TDI 240 hp Tiptronic",,"239/4000","550/2000-2250",2967,9.9,262,"2321",16.8,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium","R18",255,55
"Volkswagen","Touareg Indiv.","3.0L V6 TDI 240 hp",,"239/4000","550/2000-2250",2967,9.6,254,"2301",16.8,"MT 6","4wd","cast iron","aluminium","R18",255,55
"Volkswagen","Touareg Indiv.","3.0L V6 TDI 240 hp Tiptronic",,"239/4000","550/2000-2250",2967,9.9,262,"2321",16.8,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium","R18",275,45
"Volkswagen","Touareg","3.6L V6 FSI 280 hp Tiptronic",,"280/6200","360/2500-5000",3598,13.3,317,"2238",12.0,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium","R18",255,55
"Volkswagen","Touareg Indiv.","3.6L V6 FSI 280 hp Tiptronic",,"280/6200","360/2500-5000",3598,13.3,317,"2238",12.0,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium","R18",275,45
"Volkswagen","Touareg","4.2L V8 350 hp Tiptronic",,"350/6800","440/3500",4163,13.8,329,"2332",12.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium","R18",255,55
"Volkswagen","Touareg","5.0L V10 TDI 313 hp Tiptronic",,"313/3750","750/2000",4921,11.9,315,"2602",18.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium","R18",255,55
"Volkswagen","Touareg","6.0L W12 450 hp Tiptronic",,"450/6000","600/3250",5998,15.7,375,"2480",,"AT 6","4wd","aluminium","aluminium","R19",275,45
"Volkswagen","Touareg R50","5.0L V10 TDI 350 hp Tiptronic",,"351/3500","850/2000",4921,11.9,315,"2602",18.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium","R21",295,35
"Skoda","Fabia","1.2L 60 hp 3 cyl.",,"60/5200","108/3000",1198,5.9,140,"1115",10.3,"MT","2wd","aluminium","aluminium","R14",165,70
"Skoda","Fabia Young","1.2L 60 hp 3 cyl.",,"60/5200","108/3000",1198,5.9,140,"1115",10.3,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia Combi","1.2L 60 hp 3 cyl.",,"60/5200","108/3000",1198,5.9,140,"1140",10.3,"MT","2wd","aluminium","aluminium","R14",165,70
"Skoda","Fabia","1.2L 70 hp 3 cyl.",,"69/5400","112/3000",1198,5.9,140,"1125",10.5,"MT","2wd","aluminium","aluminium","R14",165,70
"Skoda","Fabia Young","1.2L 70 hp 3 cyl.",,"69/5400","112/3000",1198,5.9,140,"1125",10.5,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia Combi","1.2L 70 hp 3 cyl.",,"69/5400","112/3000",1198,5.9,140,"1145",10.5,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia","1.4L 85 hp",,"86/5000","132/3800",1390,6.5,155,"1135",10.5,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia Combi","1.4L 85 hp",,"86/5000","132/3800",1390,6.5,155,"1150",10.5,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia","1.4L TDI 70 hp 3 cyl.",,"69/4000","155/1600-2800",1422,4.8,127,"1200",19.5,"MT","2wd","cast iron","aluminium","R14",185,60
"Skoda","Fabia Combi","1.4L TDI 70 hp 3 cyl.",,"69/4000","155/1600-2800",1422,4.8,127,"1220",19.5,"MT","2wd","cast iron","aluminium","R14",165,70
"Skoda","Fabia Combi Young","1.4L TDI 70 hp 3 cyl.",,"69/4000","155/1600-2800",1422,4.8,127,"1220",19.5,"MT","2wd","cast iron","aluminium","R14",185,60
"Skoda","Fabia","1.4L TDI 80 hp 3cyl.",,"80/4000","195/2200",1422,4.6,120,"1205",19.5,"MT","2wd","cast iron","aluminium","R14",185,60
"Skoda","Fabia Combi","1.4L TDI 80 hp 3 cyl.",,"80/4000","195/2200",1422,4.6,120,"1225",19.5,"MT","2wd","cast iron","aluminium","R14",185,60
"Skoda","Fabia GreenLine","1.4L TDI 80 hp DPF 3 cyl.",,"80/4000","195/2200",1422,4.1,109,"1195",19.5,"MT","2wd","cast iron","aluminium","R14",175,70
"Skoda","Fabia Combi","1.9L TDI 105 hp",,"105/4000","240/1800",1896,4.9,129,"1265",19.0,"MT","2wd","cast iron","aluminium","R14",185,60
"Skoda","Fabia","1.9L TDI 105 hp",,"105/4000","240/1800",1896,4.9,129,"1245",19.0,"MT","2wd","cast iron","aluminium","R14",185,60
"Skoda","Fabia Sport","1.9L TDI 105 hp",,"105/4000","240/1800",1896,4.9,129,"1245",19.0,"MT","2wd","cast iron","aluminium","R15",195,55
"Skoda","Fabia Combi Sport","1.9L TDI 105 hp",,"105/4000","240/1800",1896,4.9,129,"1265",19.0,"MT","2wd","cast iron","aluminium","R15",195,55
"Skoda","Fabia","1.6L 105 hp",,"105/5600","153/3800",1598,6.9,165,"1145",10.5,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia Combi","1.6L 105 hp",,"105/5600","153/3800",1598,6.9,165,"1165",10.5,"MT","2wd","aluminium","aluminium","R14",185,60
"Skoda","Fabia Sport","1.6L 105 hp",,"105/5600","153/3800",1598,6.9,165,"1145",10.5,"MT","2wd","aluminium","aluminium","R15",195,55
"Skoda","Fabia Combi Sport","1.6L 105 hp",,"105/5600","153/3800",1598,6.9,165,"1165",10.5,"MT","2wd","aluminium","aluminium","R15",195,55
"Skoda","Fabia Combi Sport","1.6L 105 hp Tiptronic",,"105/5600","153/3800",1598,7.5,180,"1210",10.5,"AT 6","2wd","aluminium","aluminium","R15",195,55
"Skoda","Fabia Sport","1.6L 105 hp Tiptronic",,"105/5600","153/3800",1598,7.6,181,"1190",10.5,"AT 6","2wd","aluminium","aluminium","R15",195,55
"Skoda","Roomster","1.2L 70 hp 3 cyl.",,"69/5400","112/3000",1198,6.7,159,"1225",10.5,"MT","2wd","aluminium","aluminium","R15",195,55
"Skoda","Roomster","1.4L 85 hp",,"86/5000","126/3300",1390,6.8,162,"1230",10.5,"MT","2wd","aluminium","aluminium","R15",195,55
"Skoda","Roomster Style","1.4L 85 hp",,"86/5000","126/3300",1390,6.8,162,"1230",10.5,"MT","2wd","aluminium","aluminium","R15",195,55
"Skoda","Roomster","1.6L 105 hp",,"105/5700","155/3500",1598,7.0,167,"1255",10.5,"MT","2wd","aluminium","aluminium","R15",195,55
"Skoda","Roomster Sport","1.6L 105 hp",,"105/5700","155/3500",1598,7.0,167,"1255",10.5,"MT","2wd","aluminium","aluminium","R16",205,45
"Skoda","Roomster Sport","1.6L 105 hp Tiptronic",,"105/5700","155/3500",1598,8.1,185,"1285",10.5,"AT 6","2wd","aluminium","aluminium","R16",205,45
"Skoda","Roomster Scoot","1.6L 105 hp",,"105/5700","155/3500",1598,7.0,167,"1255",10.5,"MT","2wd","aluminium","aluminium","R17",205,40
"Skoda","Roomster Scoot","1.6L 105 hp Tiptronic",,"105/5700","155/3500",1598,8.1,185,"1285",10.5,"AT 6","2wd","aluminium","aluminium","R17",205,40
"Skoda","Roomster","1.4L TDI 70 hp 3 cyl.",,"69/4000","155/1600-2800",1422,5.3,139,"1305",19.5,"MT","2wd","cast iron","aluminium","R15",195,55
"Skoda","Roomster","1.4L TDI 80 hp 3 cyl.",,"80/4000","195/2200",1422,5.1,135,"1315",19.5,"MT","2wd","cast iron","aluminium","R15",195,55
"Skoda","Roomster Style","1.4L TDI 80 hp 3 cyl.",,"80/4000","195/2200",1422,5.1,135,"1315",19.5,"MT","2wd","cast iron","aluminium","R15",195,55
"Skoda","Roomster","1.9L TDI 105 hp",,"105/4000","240/1800",1896,5.4,139,"1330",19.0,"MT","2wd","cast iron","aluminium","R15",195,55
"Skoda","Roomster Sport","1.9L TDI 105 hp",,"105/4000","240/1800",1896,5.4,139,"1330",19.0,"MT","2wd","cast iron","aluminium","R16",205,45
"Skoda","Roomster Scoot","1.9L TDI 105 hp",,"105/4000","240/1800",1896,5.4,139,"1330",19.0,"MT","2wd","cast iron","aluminium","R17",205,40
"Skoda","Scoot","1.8L TSI 160 hp",,"160/4500","250/1500-4500",1798,7.8,182,"1560",9.6,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Skoda","Scoot","2.0L TDI 140 hp DPF",,"140/4000","320/1750-2500",1968,6.4,173,"1605",18.5,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Skoda","Octavia","1.6L 102 hp",,"102/5600","148/3800",1595,7.4,176,"1310",10.5,"MT","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia","1.4L TSI 122 hp",,"122/5000","200/1500-4000",1390,6.6,154,"1340",10.0,"MT 6","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia","1.4L TSI 122 hp DSG 7",,"122/5000","200/1500-4000",1390,6.3,147,"1360",10.0,"DCT 7","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia","1.8L TSI 160 hp",,"160/4500","250/1500-4500",1798,7.0,163,"1380",9.6,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia","1.8L TSI 160 hp DSG 7",,"160/4500","250/1500-4500",1798,6.6,155,"1385",9.6,"DCT 7","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Laurin&Klement","1.8L TSI 160 hp",,"160/4500","250/1500-4500",1798,7.0,163,"1380",9.6,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Laurin&Klement","1.8L TSI 160 hp DSG 7",,"160/4500","250/1500-4500",1798,6.6,155,"1385",9.6,"DCT 7","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia RS","2.0L TSI 200 hp",,"200/6000","280/1800-5000",1984,7.5,175,"1450",10.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia RS","2.0L TSI 200 hp DSG 6",,"200/6000","280/1800-5000",1984,7.7,180,"1470",10.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia","1.9L TDI 105 hp",,"105/4000","250/1900",1896,4.9,130,"1410",18.5,"MT","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia","1.9L TDI 105 hp DSG 6",,"105/4000","250/1900",1896,5.9,155,"1410",18.5,"DCT 6","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia","2.0L TDI 140 hp",,"140/4000","320/1750",1968,5.5,145,"1410",18.5,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia","2.0L TDI 140 hp DSG 6",,"140/4000","320/1750",1968,6.0,158,"1430",18.5,"DCT 6","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Laurin&Klement","2.0L TDI 140 hp",,"140/4000","320/1750",1968,5.5,145,"1410",18.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Laurin&Klement","2.0L TDI 140 hp DSG 6",,"140/4000","320/1750",1968,6.0,158,"1430",18.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia RS","2.0L TDI CR 170 hp DPF",,"170/4200","350/1750-2500",1968,5.7,150,"1485",16.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia RS","2.0L TDI CR 170 hp DPF DSG 6",,"170/4200","350/1750-2500",1968,6.0,159,"1505",16.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Combi","1.4L TSI 122 hp",,"122/5000","200/1500-4000",1390,6.6,154,"1355",10.0,"MT 6","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia Combi","1.4L TSI 122 hp DSG 7",,"122/5000","200/1500-4000",1390,6.3,147,"1395",10.0,"DCT 7","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia Combi","1.8L TSI 160 hp",,"160/4500","250/1500-4500",1798,7.0,163,"1395",9.6,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Combi","1.8L TSI 160 hp DSG 7",,"160/4500","250/1500-4500",1798,6.6,155,"1415",9.6,"DCT 7","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Combi Laurin&Klement","1.8L TSI 160 hp",,"160/4500","250/1500-4500",1798,7.0,163,"1395",9.6,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Combi Laurin&Klement","1.8L TSI 160 hp DSG 7",,"160/4500","250/1500-4500",1798,6.6,155,"1415",9.6,"DCT 7","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Combi RS","2.0L TSI 200 hp",,"200/6000","280/1800-5000",1984,7.5,175,"1485",10.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Combi RS","2.0L TSI 200 hp DSG 6",,"200/6000","280/1800-5000",1984,7.7,180,"1485",10.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Skoda","Octavia Combi","1.9L TDI 105 hp",,"105/4000","250/1900",1896,5.1,135,,18.5,"MT","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia Combi","1.9L TDI 105 hp DSG 6",,"105/4000","250/1900",1896,5.9,155,"1425",18.5,"DCT 6","2wd","cast iron","aluminium","R15",195,65
"Skoda","Octavia Combi","1.9L TDI 105 hp 4x4",,"105/4000","250/1900",1896,5.7,150,"1425",18.5,"MT 6","4wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Combi","2.0L TDI 140 hp",,"140/4000","320/1750",1968,5.5,145,"1425",18.5,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Combi","2.0L TDI 140 hp DSG 6",,"140/4000","320/1750",1968,6.0,158,"1445",18.5,"DCT 6","2wd","cast iron","aluminium","R16",205,55
"Skoda","Octavia Combi Laurin&Klement","2.0L TDI 140 hp",,"140/4000","320/1750",1968,5.5,145,"1425",18.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
