"Brand","Vehicle","Engine","Engine code","Displacement","Power","Power rpm","Torque","Torque rpm","Average fuel consumption (l/100 km)","CO2 (g/km)","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio","Combustivel","Weight5p","Weight3p"
"Renault","Koleos","2.0L dCi 150 hp ","M9RA",1995,150,"4000",320,2000,7.3,191,15.7,"MT 6","4wd","cast iron","aluminium",17,225,60,"gasoleo",1730,0
"Renault","Koleos","2.0L dCi 175 hp ","M9RB",1995,173,"3750",360,2000,7.5,197,15.7,"MT 6","4wd","cast iron","aluminium",17,225,60,"gasoleo",1730,0
"Renault","Koleos","2.0L dCi 150 hp","M9RA",1995,150,"4000",320,2000,7.9,209,15.7,"AT 6","4wd","cast iron","aluminium",17,225,60,"gasoleo",1784,0
"Renault","Vel Satis","2.0L T 170 hp","F4RT",1998,170,"5000",270,3250,9.4,225,9.5,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasolina",1640,0
"Renault","Vel Satis","2.0L T 170 hp ","F4RT",1998,170,"5000",270,3250,9.9,237,9.5,"AT 5","2wd","cast iron","aluminium",17,255,55,"gasolina",1660,0
"Renault","Vel Satis","3.5L V6 240 hp ","V4Y",3498,241,"6000",330,3600,11.5,275,10.3,"AT 5","2wd","aluminium","aluminium",18,245,45,"gasolina",1720,0
"Renault","Vel Satis","2.2L dCi 150 hp ","G9T",2188,150,"4000",320,1750,8.4,,18.0,"AT 5","2wd","cast iron","aluminium",17,225,55,"gasoleo",1690,0
"Renault","Vel Satis","2.0L dCi 150 hp","M9RA",1995,150,"4000",340,2000,7.3,194,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1665,0
"Renault","Vel Satis","2.0L dCi 175 hp","M9RB",1995,173,"3750",360,1750,7.3,194,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1665,0
"Renault","Vel Satis","3.0L dCi V6 180 hp ","P9X",2959,181,"4000",400,1800,8.7,232,18.5,"AT 6","2wd","aluminium","aluminium",17,225,55,"gasoleo",1735,0
"Renault","Espace","2.0L 136 hp","F4R",1998,136,"5500",191,3750,9.4,223,9.8,"MT 6","2wd","cast iron","aluminium",16,225,60,"gasolina",1740,0
"Renault","Espace","2.0L T 170 hp","F4RT",1998,170,"5000",270,3250,9.6,227,9.8,"MT 6","2wd","cast iron","aluminium",16,225,60,"gasolina",1760,0
"Renault","Espace Imp.","2.0L T 170 hp","F4RT",1998,170,"5000",270,3250,9.6,227,9.8,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasolina",1760,0
"Renault","Espace","2.0L T 170 hp ","F4RT",1998,170,"5000",270,3250,10.3,243,9.8,"AT 5","2wd","cast iron","aluminium",17,225,55,"gasolina",1780,0
"Renault","Espace","3.5L V6 240 hp ","V4Y",3498,241,"6000",330,3600,12.0,284,10.3,"AT 5","2wd","aluminium","aluminium",17,225,55,"gasolina",1845,0
"Renault","Espace","2.0L dCi 130 hp","M9RA",1995,131,"4000",320,2000,6.8,187,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1832,0
"Renault","Espace","2.2L dCi 140 hp ","G9T",2188,139,"4000",320,1750,9.2,244,18.0,"AT 5","2wd","cast iron","aluminium",17,225,55,"gasoleo",1885,0
"Renault","Espace","2.0L dCi 150 hp","M9RB",1995,150,"4000",340,2000,7.4,191,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1855,0
"Renault","Espace","2.2L dCi 150 hp","G9T",2188,150,"4000",320,1750,7.6,200,18.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1850,0
"Renault","Espace","2.0L dCi 175 hp","M9RB",1995,173,"3750",360,1750,7.4,197,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1855,0
"Renault","Espace Pri.","2.0L dCi 175 hp","M9RB",1995,173,"3750",360,1750,7.4,197,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1855,0
"Renault","Grand Espace","2.0L T 170 hp","F4RT",1998,170,"5000",270,3250,9.6,227,9.8,"MT 6","2wd","cast iron","aluminium",16,225,60,"gasolina",1815,0
"Renault","Grand Espace","2.0L T 170 hp","F4RT",1998,170,"5000",270,3250,9.6,227,9.8,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasolina",1815,0
"Renault","Grand Espace","2.0L T 170 hp ","F4RT",1998,170,"5000",270,3250,10.3,243,9.8,"AT 5","2wd","cast iron","aluminium",16,225,60,"gasolina",1840,0
"Renault","Grand Espace","3.5L V6 240 hp ","V4Y",3498,241,"6000",330,3600,12.2,289,10.3,"AT 5","2wd","aluminium","aluminium",17,225,55,"gasolina",1890,0
"Renault","Grand Espace","2.2L dCi 140 hp ","G9T",2188,139,"4000",320,1750,9.2,244,18.0,"AT 5","2wd","cast iron","aluminium",17,225,55,"gasoleo",1935,0
"Renault","Grand Espace","2.0L dCi 150 hp","M9RA",1995,150,"4000",340,2000,7.4,191,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1905,0
"Renault","Grand Espace","2.0L dCi 175 hp","M9RB",1995,173,"3750",360,1750,7.6,200,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1905,0
"Renault","Grand Espace Pri.","2.0L dCi 175 hp","M9RB",1995,173,"3750",360,1750,7.6,200,16.0,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1905,0
"Renault","Laguna","1.6L 110 hp","K4M",1598,112,"6000",151,4250,7.6,180,9.8,"MT 6","2wd","cast iron","aluminium",16,195,60,"gasolina",1430,0
"Renault","Laguna","1.5L dCi 110 hp","K9KTHP",1461,110,"4000",240,2000,4.9,130,15.6,"MT 6","2wd","cast iron","aluminium",16,195,60,"gasoleo",1461,0
"Renault","Laguna","2.0L dCi 130 hp","M9RA",1995,131,"4000",320,2000,6.0,157,16.0,"MT 6","2wd","cast iron","aluminium",16,195,60,"gasoleo",1537,0
"Renault","Laguna","2.0L 140 hp","F4R",1997,140,"6000",195,3750,7.6,180,10.2,"MT 6","2wd","aluminium","aluminium",16,205,60,"gasolina",1444,0
"Renault","Laguna Exp. Techno","1.5L dCi 110 hp","K9KTHP",1461,110,"4000",240,2000,4.9,130,15.6,"MT 6","2wd","cast iron","aluminium",16,205,60,"gasoleo",1461,0
"Renault","Laguna Dyn.","2.0L 140 hp","F4R",1997,140,"6000",195,3750,7.9,185,10.2,"MT 6","2wd","aluminium","aluminium",17,215,50,"gasolina",1444,0
"Renault","Laguna Exp. Techno","2.0L dCi 130 hp","M9RA",1995,131,"4000",320,2000,6.0,157,16.0,"MT 6","2wd","cast iron","aluminium",16,205,60,"gasoleo",1537,0
"Renault","Laguna Dyn.","2.0L dCi 130 hp","M9RA",1995,131,"4000",320,2000,6.0,157,16.0,"MT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1537,0
"Renault","Laguna","2.0L dCi 150 hp","M9RA",1995,150,"4000",340,2000,6.0,157,16.0,"MT 6","2wd","cast iron","aluminium",16,205,60,"gasoleo",1537,0
"Renault","Laguna Dyn.","2.0L dCi 150 hp","M9RA",1995,150,"4000",340,2000,6.0,157,16.0,"MT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1537,0
"Renault","Laguna Dyn.","2.0L dCi 150 hp ","M9RA",1995,150,"4000",340,2000,7.0,185,16.0,"AT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1611,0
"Renault","Laguna","2.0L dCi 175 hp","M9RB",1995,173,"3750",380,2000,6.5,150,16.0,"MT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1567,0
"Renault","Laguna Pri.","2.0L dCi 150 hp ","M9RA",1995,150,"4000",340,2000,7.0,185,16.0,"AT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1611,0
"Renault","Laguna","2.0L T 170 hp ","F4RT",1998,170,"5000",270,3250,8.8,207,9.5,"AT 6","2wd","cast iron","aluminium",17,215,50,"gasolina",1542,0
"Renault","Laguna GT","2.0L dCi 180 hp","M9RB",1995,178,"3750",380,2000,6.5,172,16.0,"MT 6","4wdir","cast iron","aluminium",18,225,45,"gasoleo",1567,0
"Renault","Laguna GT","2.0L T 205 hp","F4RT",1998,204,"5000",300,3000,8.2,194,9.0,"MT 6","4wdir","cast iron","aluminium",18,225,45,"gasolina",1542,0
"Renault","Laguna Coupé","2.0L dCi 150 hp","M9RA",1995,150,"4000",340,2000,6.0,157,15.7,"MT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1561,0
"Renault","Laguna Coupé","2.0L dCi 175 hp","M9RB",1995,173,"3750",380,2000,5.7,150,16.0,"MT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1561,0
"Renault","Laguna Coupé","2.0L dCi 150 hp ","M9RA",1995,150,"4000",340,2000,7.0,185,15.7,"AT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1614,0
"Renault","Laguna Coupé GT","2.0L dCi 180 hp","M9RB",1995,178,"3750",400,2000,6.5,172,16.0,"MT 6","4wdir","cast iron","aluminium",18,225,45,"gasoleo",1614,0
"Renault","Laguna Coupé","2.0L T 205 hp","F4RT",1998,204,"5000",300,3000,8.2,194,9.0,"MT 6","2wd","cast iron","aluminium",17,215,50,"gasolina",1503,0
"Renault","Laguna Coupé GT","2.0L T 205 hp","F4RT",1998,204,"5000",300,3000,8.2,194,9.0,"MT 6","4wdir","cast iron","aluminium",18,225,45,"gasolina",1503,0
"Renault","Laguna Coupé","3.5L V6 240 hp ","V4Y",3498,238,"6000",330,4400,10.0,238,10.3,"AT 6","2wd","aluminium","aluminium",17,215,50,"gasolina",1597,0
"Renault","Laguna Coupé","3.0L V6 dCi 235 hp ","V9X",2993,235,"3750",450,1500,7.2,192,16.0,"AT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1705,0
"Peugeot","107 2-Tronic","1.0L 68 hp 3 Cyl.","1KR-FE",998,68,"6000",93,3600,4.6,107,10.5,"AT 5","2wd","aluminium","aluminium",14,155,65,"gasolina",900,915
"Peugeot","107","1.4L HDi 54 hp","DV4 TD",1399,54,"4000",130,1750,4.1,109,17.9,"MT","2wd","aluminium","aluminium",14,155,65,"gasoleo",965,965
"Peugeot","107 Urb.","1.0L 68 hp 3 Cyl.","1KR-FE",998,68,"6000",93,3600,4.5,106,10.5,"MT","2wd","aluminium","aluminium",14,155,65,"gasolina",865,880
"Peugeot","206+","1.1L 60 hp","TU1",1124,60,"5500",94,3300,5.7,135,,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",1013,1020
"Peugeot","206+","1.4L 75 hp","TU3",1361,75,"5500",120,3400,6.3,150,10.2,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",1016,1027
"Peugeot","206+","1.4L HDi 70 hp","DV4 TD",1399,68,"4000",160,2000,4.2,110,17.9,"MT","2wd","aluminium","aluminium",14,175,65,"gasoleo",1042,1055
"Peugeot","3008","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,7.1,165,11.0,"MT","2wd","aluminium","aluminium",16,215,60,"gasolina",1474,0
"Peugeot","3008","1.6L THP 150 hp","EP6 DT",1598,150,"5800",240,1400,7.4,176,10.5,"MT 6","2wd","aluminium","aluminium",16,215,60,"gasolina",1534,0
"Peugeot","3008","1.6L HDi FAP 110 hp","DV6 TED4",1560,109,"4000",240,1750,5.1,137,18.0,"MT 6","2wd","aluminium","aluminium",16,215,60,"gasoleo",1500,0
"Peugeot","3008","1.6L HDi FAP 110 hp ","DV6 TED4",1560,109,"4000",240,1750,4.9,130,18.0,"AMT 6","2wd","aluminium","aluminium",16,215,60,"gasoleo",1500,0
"Peugeot","3008","2.0L HDi FAP 150 hp","DW10",1997,150,"3750",340,2000,5.6,146,,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1604,0
"Peugeot","3008","2.0L HDi FAP 163 hp ","DW10",1997,163,"3750",340,2000,6.7,176,,"AT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1614,0
"Peugeot","1007","1.4L HDi 70 hp","DV4 TD",1399,68,"4000",160,2000,4.5,120,17.9,"MT","2wd","aluminium","aluminium",16,195,50,"gasoleo",1243,0
"Peugeot","1007 2-Tronic","1.6L 110 hp","TU5",1587,109,"5750",147,4000,6.6,156,11.0,"AMT 5","2wd","cast iron","aluminium",16,195,50,"gasolina",1216,0
"Peugeot","1007","1.6L HDi FAP 110 hp","DV6 TED4",1560,109,"4000",240,1750,4.8,125,18.0,"MT","2wd","aluminium","aluminium",16,195,50,"gasoleo",1348,0
"Peugeot","807 (2002) SR","2.0L 136 hp","EW10 J4",1997,136,"6000",190,4100,9.1,,10.8,"MT","2wd","aluminium","aluminium",15,205,65,"gasolina",1570,0
"Peugeot","807 (2002) ST","2.0L 136 hp","EW10 J4",1997,136,"6000",190,4100,9.0,,10.8,"MT","2wd","aluminium","aluminium",16,215,60,"gasolina",1570,0
"Peugeot","807 (2002) ST","2.2L 158 hp","EW12 J4",2231,158,"5650",217,3900,9.7,,10.8,"MT","2wd","aluminium","aluminium",15,215,65,"gasolina",1606,0
"Peugeot","807 (2002) SV","3.0L V6 204 hp ","ES9",2946,204,"6000",285,3750,11.5,,10.9,"AT 4","2wd","aluminium","aluminium",16,215,60,"gasolina",1762,0
"Peugeot","807 (2002) Pullman","3.0L V6 204 hp ","ES9",2946,204,"6000",285,3750,11.5,,10.9,"AT 4","2wd","aluminium","aluminium",16,215,60,"gasolina",1784,0
"Peugeot","807 (2002) SR","2.0L HDi 110 hp","DW10 ATED",1997,107,"4000",270,1750,7.2,,17.0,"MT","2wd","cast iron","aluminium",15,215,65,"gasoleo",1668,0
"Peugeot","807 (2002) ST","2.0L HDi 110 hp","DW10 ATED",1997,107,"4000",270,1750,7.0,186,17.0,"MT","2wd","cast iron","aluminium",16,215,60,"gasoleo",1743,0
"Peugeot","807 (2002) SV","2.2L HDi 130 hp","DW12A",2179,128,"4000",314,2000,7.3,195,18.0,"MT 6","2wd","cast iron","aluminium",15,215,65,"gasoleo",1783,0
"Peugeot","807","2.0L 140 hp","EW10 J4",1997,140,"6000",195,4000,9.0,213,,"MT","2wd","aluminium","aluminium",16,215,60,"gasolina",1709,0
"Peugeot","807","2.0L HDi 120 hp","DW10",1997,120,"4000",300,2000,6.9,182,17.3,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1811,0
"Peugeot","807","2.0L HDi 136 hp FAP","DW10 TED4",1997,136,"4000",320,2000,7.1,188,17.6,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1818,0
"Peugeot","807","2.2L HDi 170 hp FAP","DW12B",2179,170,"4000",370,1500,7.2,191,16.6,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1865,0
"Peugeot","807","2.2L HDi 170 hp FAP ","DW12B",2179,170,"4000",370,1500,8.2,218,16.6,"AT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1893,0
"Peugeot","607 (2002)","2.2L HDi 130 hp","DW12A",2179,133,"4000",314,2000,6.7,,18.0,"MT","2wd","cast iron","aluminium",16,225,55,"gasoleo",1535,0
"Peugeot","607","2.2L 160 hp","EW12 J4",2231,158,"5650",217,3900,9.2,,10.8,"MT","2wd","aluminium","aluminium",17,225,50,"gasolina",1496,0
"Peugeot","607","3.0L V6 210 hp ","ES9",2946,211,"6000",290,3750,10.2,242,10.9,"AT 6","2wd","aluminium","aluminium",17,225,50,"gasolina",1719,0
"Peugeot","607","2.0L HDi FAP 110 hp","DW10 ATED",1997,107,"4000",250,1750,,,17.6,"MT","2wd","cast iron","aluminium",17,225,50,"gasoleo",,0
"Peugeot","607","2.2L HDi FAP 130 hp","DW12A",2179,133,"4000",314,2000,6.6,,18.0,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasoleo",,0
"Peugeot","607","2.7L V6 HDi 200 hp FAP ","DT17TED4 (LionV6)",2721,204,"4000",440,1900,8.4,223,17.3,"AT 6","2wd","cast iron","aluminium",17,225,50,"gasoleo",1798,0
"Peugeot","4007","2.2L HDi 156 hp FAP","DW12B",2179,156,"4000",380,2000,7.2,191,16.6,"MT 6","4wd","cast iron","aluminium",16,215,70,"gasoleo",1822,0
"Peugeot","4007 Sport Pack.","2.2L HDi 156 hp FAP","DW12B",2179,156,"4000",380,2000,7.3,194,16.6,"MT 6","4wd","cast iron","aluminium",18,225,55,"gasoleo",1822,0
"Peugeot","4007","2.4L 170 hp ","4B12",2360,170,"6000",232,4100,9.3,222,10.5,"hpT","4wd","aluminium","aluminium",18,225,55,"gasolina",1715,0
"Peugeot","407","1.8L 125 hp","EW7 J4",1749,125,"6000",170,3750,7.7,181,10.8,"MT","2wd","aluminium","aluminium",16,205,60,"gasolina",1475,0
"Peugeot","407","1.6L Hdi FAP 110 hp","DV6 TED4",1560,109,"4000",240,1750,4.9,129,18.0,"MT","2wd","aluminium","aluminium",16,205,60,"gasolina",1505,0
"Peugeot","407","2.0L 140 hp","EW10",1997,140,"6000",200,4000,8.1,192,10.8,"MT","2wd","aluminium","aluminium",17,215,55,"gasolina",1490,0
"Peugeot","407","2.0L HDi FAP 140 hp","DW10",1997,140,"4000",320,2000,5.7,150,17.6,"MT 6","2wd","cast iron","aluminium",17,215,55,"gasoleo",1580,0
"Peugeot","407","2.2L HDi FAP 170 hp","DW12B",2179,170,"4000",370,1500,6.1,159,16.6,"MT 6","2wd","cast iron","aluminium",17,215,55,"gasoleo",1699,0
"Peugeot","407","2.0L HDi FAP 136 hp ","DW10 TED4",1997,136,"4000",320,2000,7.1,186,17.6,"AT 6","2wd","cast iron","aluminium",17,215,55,"gasoleo",1636,0
"Peugeot","407","2.2L 163 hp","EW12 J4",2231,163,"5875",220,4150,9.0,214,10.8,"MT 6","2wd","aluminium","aluminium",17,215,55,"gasolina",1555,0
"Peugeot","407","3.0L V6 211 hp ","ES9 /A",2946,211,"6000",290,3750,9.8,233,10.9,"AT 6","2wd","aluminium","aluminium",18,235,45,"gasolina",1660,0
"Peugeot","407","2.7L V6 HDi FAP 204 hp ","DT17TED4 (LionV6)",2721,204,"4000",440,1900,8.4,223,17.3,"AT 6","2wd","cast iron","aluminium",18,235,45,"gasoleo",1802,0
"Peugeot","407 SW","2.0L 140 hp","EW10",1997,140,"6000",200,4000,8.3,196,10.8,"MT","2wd","aluminium","aluminium",17,215,55,"gasolina",1533,0
"Peugeot","407 SW","1.6L HDi FAP 110 hp","DV6 TED4",1560,109,"4000",240,1750,4.9,129,18.0,"MT","2wd","aluminium","aluminium",16,205,60,"gasoleo",1545,0
"Peugeot","407 SW","2.0L HDi FAP 140 hp","DW10",1997,140,"4000",320,2000,5.7,150,17.6,"MT 6","2wd","cast iron","aluminium",17,215,55,"gasoleo",1620,0
"Peugeot","407 SW","2.2L 163 hp","EW12 J4",2231,163,"5875",220,4150,9.2,219,10.8,"MT 6","2wd","aluminium","aluminium",17,215,55,"gasolina",1610,0
"Peugeot","407 SW","2.0L HDi FAP 136 hp ","DW10 TED4",1997,136,"4000",320,2000,7.2,192,17.6,"AT 6","2wd","cast iron","aluminium",17,215,55,"gasoleo",1676,0
"Peugeot","407 SW","2.2L HDi FAP 170 hp","DW12B",2179,170,"4000",370,1500,6.2,165,16.6,"MT 6","2wd","cast iron","aluminium",17,215,55,"gasoleo",1750,0
"Peugeot","407 SW","3.0L V6 211 hp ","ES9 /A",2946,211,"6000",290,3750,9.9,236,10.9,"AT 6","2wd","aluminium","aluminium",18,235,45,"gasolina",1715,0
"Peugeot","407 SW","2.7L V6 HDi FAP 204 hp ","DT17TED4 (LionV6)",2721,204,"4000",440,1900,8.5,225,17.3,"AT 6","2wd","cast iron","aluminium",18,235,45,"gasoleo",1852,0
"Peugeot","407 coupé","2.2L 163 hp","EW12 J4",2231,163,"5875",220,4150,9.2,219,10.8,"MT 6","2wd","aluminium","aluminium",17,215,55,"gasolina",1600,0
"Peugeot","407 coupé Pack.","2.2L 163 hp","EW12 J4",2231,163,"5875",220,4150,9.2,219,10.8,"MT 6","2wd","aluminium","aluminium",18,235,45,"gasolina",1600,0
"Peugeot","407 coupé","3.0L V6 210 hp","ES9",2946,211,"6000",290,3750,10.2,242,10.9,"MT 6","2wd","aluminium","aluminium",18,235,45,"gasolina",1687,0
"Peugeot","407 coupé","3.0L V6 210 hp ","ES9",2946,211,"6000",290,3750,10.2,242,10.9,"AT 6","2wd","aluminium","aluminium",18,235,45,"gasolina",1712,0
"Peugeot","407 coupé","2.7L HDi V6 204 hp FAP ","DT17TED4 (LionV6)",2721,204,"4000",440,1900,8.5,226,17.3,"AT 6","2wd","cast iron","aluminium",18,235,45,"gasoleo",1799,0
"Peugeot","308","1.4L VTi 95 hp","EP3",1397,95,"6000",136,4000,6.5,155,11.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1337,1346
"Peugeot","308","1.6L HDi 90 hp","DV6",1560,90,"4000",215,1750,4.5,120,18.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasoleo",1368,1378
"Peugeot","308 Sport","1.6L HDi 90 hp","DV6",1560,90,"4000",215,1750,4.5,120,18.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1368,1378
"Peugeot","308","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1352,1362
"Peugeot","308 Sport","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1352,1362
"Peugeot","308 Prem. 5p","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",17,225,45,"gasolina",1362,0
"Peugeot","308 Sport 5p","1.6L VTi 120 hp ","EP6",1598,120,"6000",160,4250,7.0,165,11.0,"AT 4","2wd","aluminium","aluminium",16,205,55,"gasolina",1387,0
"Peugeot","308","1.6L HDi FAP 110 hp","DV6",1560,109,"4000",240,1750,4.5,120,18.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasoleo",,0
"Peugeot","308 Sport","1.6L HDi FAP 110 hp","DV6",1560,109,"4000",240,1750,4.5,120,18.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",,0
"Peugeot","308 Prem. 5p","1.6L HDi FAP 110 hp","DV6",1560,109,"4000",240,1750,4.9,130,18.0,"MT 6","2wd","aluminium","aluminium",17,225,45,"gasoleo",1397,0
"Peugeot","308","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.0,165,10.5,"MT 6","2wd","aluminium","aluminium",16,205,55,"gasolina",,0
"Peugeot","308 Sport","1.6L HDi FAP 110 hp ","DV6",1560,109,"4000",240,1750,4.5,120,18.0,"AT 6","2wd","aluminium","aluminium",16,205,55,"gasoleo",1399,1409
"Peugeot","308","2.0L HDi FAP 136 hp","DW10",1997,136,"4000",320,2000,5.3,140,17.6,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1483,1496
"Peugeot","308 Prem. 5p","2.0L HDi FAP 136 hp","DW10",1997,136,"4000",320,2000,5.5,146,17.6,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1496,0
"Peugeot","308 GT","2.0L HDi FAP 136 hp","DW10",1997,136,"4000",320,2000,5.5,146,17.6,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1483,0
"Peugeot","308 Prem. 5p","2.0L HDi FAP 136 hp ","DW10",1997,136,"4000",320,2000,6.8,180,17.6,"AT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1522,0
"Peugeot","308 Prem. 5p","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.2,171,10.5,"MT 6","2wd","aluminium","aluminium",17,225,45,"gasolina",,0
"Peugeot","308 GT","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.2,171,10.5,"MT 6","2wd","aluminium","aluminium",18,225,40,"gasolina",,0
"Peugeot","308 GT","1.6L THP 175 hp","EP6T",1598,174,"6000",240,1600,7.6,180,10.5,"MT 6","2wd","aluminium","aluminium",18,225,40,"gasolina",1446,0
"Peugeot","308 SW","1.4L VTi 95 hp","EP3",1397,95,"6000",136,4000,6.7,159,11.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1426,0
"Peugeot","308 SW","1.6L HDi 90 hp","DV6",1560,90,"4000",215,1750,4.7,125,18.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasoleo",1453,0
"Peugeot","308 SW","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,6.9,164,11.0,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1515,0
"Peugeot","308 SW Sport","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,6.9,164,11.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1515,0
"Peugeot","308 SW","1.6L HDi FAP 110 hp","DV6",1560,109,"4000",240,1750,4.9,129,18.0,"MT 6","2wd","aluminium","aluminium",15,195,65,"gasoleo",,0
"Peugeot","308 SW Sport","1.6L VTi 120 hp ","DV6",1598,120,"6000",160,4250,7.7,182,11.0,"AT 4","2wd","aluminium","aluminium",16,205,55,"gasolina",1541,0
"Peugeot","308 SW Prem.","1.6L VTi 120 hp","EP6",1598,120,"6000",160,4250,6.9,164,11.0,"MT","2wd","aluminium","aluminium",17,225,45,"gasolina",1515,0
"Peugeot","308 SW","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.5,177,10.5,"MT 6","2wd","aluminium","aluminium",16,215,55,"gasolina",1561,0
"Peugeot","308 SW Sport","1.6L HDi FAP 110 hp","DV6",1560,109,"4000",240,1750,4.9,130,18.0,"MT 6","2wd","aluminium","aluminium",16,205,55,"gasoleo",1570,0
"Peugeot","308 SW Prem.","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.5,177,10.5,"MT 6","2wd","aluminium","aluminium",17,225,45,"gasolina",1561,0
"Peugeot","308 SW","2.0L HDi FAP 136 hp","DW10",1997,136,"4000",320,2000,5.9,155,17.6,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1650,0
"Peugeot","308 SW Prem.","1.6L HDi FAP 110 hp","DV6",1560,109,"4000",240,1750,4.9,130,18.0,"MT 6","2wd","aluminium","aluminium",17,225,45,"gasoleo",1570,0
"Peugeot","308 SW Prem.","1.6L THP 140 hp ","EP6T",1598,140,"6000",240,1400,8.2,194,10.5,"AT 4","2wd","aluminium","aluminium",17,225,45,"gasolina",1577,0
"Peugeot","308 SW Prem.","2.0L HDi FAP 136 hp","DW10",1997,136,"4000",320,2000,5.9,155,17.6,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1650,0
"Peugeot","308 SW Sport","2.0L HDi FAP 136 hp ","DW10",1997,136,"4000",320,2000,7.1,187,17.6,"AT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1675,0
"Peugeot","308 SW Prem.","2.0L HDi FAP 136 hp ","DW10",1997,136,"4000",320,2000,7.1,187,17.6,"AT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1675,0
"Peugeot","308 CC","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.5,177,10.5,"MT 6","2wd","aluminium","aluminium",17,225,45,"gasolina",1587,0
"Peugeot","308 CC","2.0L HDi FAP 140 hp","DW10",1997,140,"4000",320,2000,5.9,155,17.6,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1674,0
"Peugeot","308 CC Sport","1.6L THP 150 hp","EP6T",1598,150,"5800",240,1400,7.5,177,10.5,"MT 6","2wd","aluminium","aluminium",18,225,40,"gasolina",1587,0
